partner_id,partner_name,scheme_id,service_type,authorization_level,source_url,verification_status
7dece241-4db8-48de-9be3-5719921ebbf0,Punjab National Bank,SIH26092-056,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
81510aa2-0a9a-455e-87d8-26dbbd5d4da2,Mizoram Rural Bank,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
81510aa2-0a9a-455e-87d8-26dbbd5d4da2,Mizoram Rural Bank,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
81510aa2-0a9a-455e-87d8-26dbbd5d4da2,Mizoram Rural Bank,SIH26092-052,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
81510aa2-0a9a-455e-87d8-26dbbd5d4da2,Mizoram Rural Bank,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
81510aa2-0a9a-455e-87d8-26dbbd5d4da2,Mizoram Rural Bank,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
83752b0f-14ca-4f50-86de-c8ca42c4e0e4,Tikiapara,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
83752b0f-14ca-4f50-86de-c8ca42c4e0e4,Tikiapara,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
83752b0f-14ca-4f50-86de-c8ca42c4e0e4,Tikiapara,SIH26092-052,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
83752b0f-14ca-4f50-86de-c8ca42c4e0e4,Tikiapara,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
83752b0f-14ca-4f50-86de-c8ca42c4e0e4,Tikiapara,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
84279d00-97a4-4cba-b189-687bfb6848e6,Rajasthan Gramin Bank,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
84279d00-97a4-4cba-b189-687bfb6848e6,Rajasthan Gramin Bank,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
84279d00-97a4-4cba-b189-687bfb6848e6,Rajasthan Gramin Bank,SIH26092-052,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
84279d00-97a4-4cba-b189-687bfb6848e6,Rajasthan Gramin Bank,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
84279d00-97a4-4cba-b189-687bfb6848e6,Rajasthan Gramin Bank,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
84f21b21-8040-4931-8c45-de280ae929f6,Puducherry Grama Bank,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
84f21b21-8040-4931-8c45-de280ae929f6,Puducherry Grama Bank,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
84f21b21-8040-4931-8c45-de280ae929f6,Puducherry Grama Bank,SIH26092-052,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
84f21b21-8040-4931-8c45-de280ae929f6,Puducherry Grama Bank,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
84f21b21-8040-4931-8c45-de280ae929f6,Puducherry Grama Bank,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
8614d134-c945-455f-a10f-52faaf4528d6,Goa Goa State SCs & OBCs Finance 4th Floor,SIH26092-010,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
8614d134-c945-455f-a10f-52faaf4528d6,Goa Goa State SCs & OBCs Finance 4th Floor,SIH26092-015,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
8614d134-c945-455f-a10f-52faaf4528d6,Goa Goa State SCs & OBCs Finance 4th Floor,SIH26092-016,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
8614d134-c945-455f-a10f-52faaf4528d6,Goa Goa State SCs & OBCs Finance 4th Floor,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
8614d134-c945-455f-a10f-52faaf4528d6,Goa Goa State SCs & OBCs Finance 4th Floor,SIH26092-054,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
8614d134-c945-455f-a10f-52faaf4528d6,Goa Goa State SCs & OBCs Finance 4th Floor,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
8614d134-c945-455f-a10f-52faaf4528d6,Goa Goa State SCs & OBCs Finance 4th Floor,SIH26092-056,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
86999842-c677-4406-a501-48eb9e76fabd,Streenidhi AP,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101341_Zcm8s6.pdf,VERIFIED_OFFICIAL
86999842-c677-4406-a501-48eb9e76fabd,Streenidhi AP,SIH26092-052,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101341_Zcm8s6.pdf,VERIFIED_OFFICIAL
86999842-c677-4406-a501-48eb9e76fabd,Streenidhi AP,SIH26092-054,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101341_Zcm8s6.pdf,VERIFIED_OFFICIAL
86c52401-df0c-4361-8cff-e658db2a9c86,Grameen Development & Finance Regd.Office: ‘Sahyadri Building” Private Limited,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL
86c52401-df0c-4361-8cff-e658db2a9c86,Grameen Development & Finance Regd.Office: ‘Sahyadri Building” Private Limited,SIH26092-052,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL
86c52401-df0c-4361-8cff-e658db2a9c86,Grameen Development & Finance Regd.Office: ‘Sahyadri Building” Private Limited,SIH26092-054,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL
87abb5d7-3ef5-4af8-b24e-0f53e22754ec,Indian Overseas Bank,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
87abb5d7-3ef5-4af8-b24e-0f53e22754ec,Indian Overseas Bank,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
87abb5d7-3ef5-4af8-b24e-0f53e22754ec,Indian Overseas Bank,SIH26092-003,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
87abb5d7-3ef5-4af8-b24e-0f53e22754ec,Indian Overseas Bank,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
87abb5d7-3ef5-4af8-b24e-0f53e22754ec,Indian Overseas Bank,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
87abb5d7-3ef5-4af8-b24e-0f53e22754ec,Indian Overseas Bank,SIH26092-056,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
8c1e52d8-4794-4a67-bbe8-5491be1dba65,Manipur Manipur SCs & STs Co- Nambun Long,SIH26092-010,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
8c1e52d8-4794-4a67-bbe8-5491be1dba65,Manipur Manipur SCs & STs Co- Nambun Long,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
8c1e52d8-4794-4a67-bbe8-5491be1dba65,Manipur Manipur SCs & STs Co- Nambun Long,SIH26092-054,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
8c1e52d8-4794-4a67-bbe8-5491be1dba65,Manipur Manipur SCs & STs Co- Nambun Long,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
8c1e52d8-4794-4a67-bbe8-5491be1dba65,Manipur Manipur SCs & STs Co- Nambun Long,SIH26092-056,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
915f2d22-33f0-40ed-bdb3-e21b865d3fed,Shri Mahila Sewa Sahakari Bank Ltd,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101341_Zcm8s6.pdf,VERIFIED_OFFICIAL
915f2d22-33f0-40ed-bdb3-e21b865d3fed,Shri Mahila Sewa Sahakari Bank Ltd,SIH26092-052,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101341_Zcm8s6.pdf,VERIFIED_OFFICIAL
915f2d22-33f0-40ed-bdb3-e21b865d3fed,Shri Mahila Sewa Sahakari Bank Ltd,SIH26092-054,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101341_Zcm8s6.pdf,VERIFIED_OFFICIAL
92aadc27-8e04-4a69-93dc-f4757630c217,Mizoram Mizoram Urban Cooperative Lawlsawmiliani Building (Top Development Bank,SIH26092-010,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
92aadc27-8e04-4a69-93dc-f4757630c217,Mizoram Mizoram Urban Cooperative Lawlsawmiliani Building (Top Development Bank,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
92aadc27-8e04-4a69-93dc-f4757630c217,Mizoram Mizoram Urban Cooperative Lawlsawmiliani Building (Top Development Bank,SIH26092-054,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
92aadc27-8e04-4a69-93dc-f4757630c217,Mizoram Mizoram Urban Cooperative Lawlsawmiliani Building (Top Development Bank,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
92aadc27-8e04-4a69-93dc-f4757630c217,Mizoram Mizoram Urban Cooperative Lawlsawmiliani Building (Top Development Bank,SIH26092-056,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
9381f6c7-d2d8-435e-a320-731879b5590e,Complex,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
9381f6c7-d2d8-435e-a320-731879b5590e,Complex,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
9381f6c7-d2d8-435e-a320-731879b5590e,Complex,SIH26092-052,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
9381f6c7-d2d8-435e-a320-731879b5590e,Complex,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
9381f6c7-d2d8-435e-a320-731879b5590e,Complex,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL
96fb9e7c-25b5-4b25-b204-e110f2787963,Puducherry Puducherry Adi Dravidar Dev. III Floor,SIH26092-010,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
96fb9e7c-25b5-4b25-b204-e110f2787963,Puducherry Puducherry Adi Dravidar Dev. III Floor,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
96fb9e7c-25b5-4b25-b204-e110f2787963,Puducherry Puducherry Adi Dravidar Dev. III Floor,SIH26092-054,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
96fb9e7c-25b5-4b25-b204-e110f2787963,Puducherry Puducherry Adi Dravidar Dev. III Floor,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
96fb9e7c-25b5-4b25-b204-e110f2787963,Puducherry Puducherry Adi Dravidar Dev. III Floor,SIH26092-056,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
98346956-4962-402c-b788-300f75c71dd2,Uttar Pradesh UP Sahkari Gram Vikas Bank 10,SIH26092-010,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
98346956-4962-402c-b788-300f75c71dd2,Uttar Pradesh UP Sahkari Gram Vikas Bank 10,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
98346956-4962-402c-b788-300f75c71dd2,Uttar Pradesh UP Sahkari Gram Vikas Bank 10,SIH26092-054,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
98346956-4962-402c-b788-300f75c71dd2,Uttar Pradesh UP Sahkari Gram Vikas Bank 10,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
98346956-4962-402c-b788-300f75c71dd2,Uttar Pradesh UP Sahkari Gram Vikas Bank 10,SIH26092-056,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
98a9bb95-383b-4ecb-9aed-a019de786fee,Karnataka Dr B. R. Ambedkar Development 9th & 10th Floor,SIH26092-010,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
98a9bb95-383b-4ecb-9aed-a019de786fee,Karnataka Dr B. R. Ambedkar Development 9th & 10th Floor,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
98a9bb95-383b-4ecb-9aed-a019de786fee,Karnataka Dr B. R. Ambedkar Development 9th & 10th Floor,SIH26092-054,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
98a9bb95-383b-4ecb-9aed-a019de786fee,Karnataka Dr B. R. Ambedkar Development 9th & 10th Floor,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
98a9bb95-383b-4ecb-9aed-a019de786fee,Karnataka Dr B. R. Ambedkar Development 9th & 10th Floor,SIH26092-056,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260401_164458_Ip6UJm.pdf,VERIFIED_OFFICIAL
9b05cbeb-1a9f-4f46-86d7-6ca2ff484d02,Vector Finance PVT LTD RO-K7/110,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL
9b05cbeb-1a9f-4f46-86d7-6ca2ff484d02,Vector Finance PVT LTD RO-K7/110,SIH26092-052,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL
9b05cbeb-1a9f-4f46-86d7-6ca2ff484d02,Vector Finance PVT LTD RO-K7/110,SIH26092-054,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL
9e0c0f81-a704-4a8c-9767-984568b82f9a,UCO Bank,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
9e0c0f81-a704-4a8c-9767-984568b82f9a,UCO Bank,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
9e0c0f81-a704-4a8c-9767-984568b82f9a,UCO Bank,SIH26092-003,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
9e0c0f81-a704-4a8c-9767-984568b82f9a,UCO Bank,SIH26092-053,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
9e0c0f81-a704-4a8c-9767-984568b82f9a,UCO Bank,SIH26092-055,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
9e0c0f81-a704-4a8c-9767-984568b82f9a,UCO Bank,SIH26092-056,FINANCING,SCHEME_ROUTE_VERIFIED,https://nsfdc.nic.in/storage/channel-partners/attachments/20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL
PARTNER-GKP-BOB-01,Bank of Baroda MSME Branch Gorakhpur,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.bankofbaroda.in/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-BOB-01,Bank of Baroda MSME Branch Gorakhpur,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.bankofbaroda.in/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-BOB-01,Bank of Baroda MSME Branch Gorakhpur,SIH26092-003,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.bankofbaroda.in/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-CBI-01,Central Bank of India Main Branch Gorakhpur,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.centralbankofindia.co.in/en/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-CBI-01,Central Bank of India Main Branch Gorakhpur,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.centralbankofindia.co.in/en/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-CBI-01,Central Bank of India Main Branch Gorakhpur,SIH26092-004,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.centralbankofindia.co.in/en/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-CNRB-01,Canara Bank MSME Sulabh Branch Gorakhpur,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://canarabank.com/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-CNRB-01,Canara Bank MSME Sulabh Branch Gorakhpur,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://canarabank.com/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-CNRB-01,Canara Bank MSME Sulabh Branch Gorakhpur,SIH26092-003,FINANCING,SCHEME_ROUTE_VERIFIED,https://canarabank.com/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-DIC-01,District Industries and Enterprise Promotion Centre (DIC) Gorakhpur,SIH26092-001,IMPLEMENTATION,OFFICIAL_IMPLEMENTING_AGENCY,https://msme.up.gov.in/,VERIFIED_OFFICIAL
PARTNER-GKP-DIC-01,District Industries and Enterprise Promotion Centre (DIC) Gorakhpur,SIH26092-005,IMPLEMENTATION,OFFICIAL_IMPLEMENTING_AGENCY,https://msme.up.gov.in/,VERIFIED_OFFICIAL
PARTNER-GKP-IB-01,Indian Bank Main Branch Gorakhpur,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.indianbank.in/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-IB-01,Indian Bank Main Branch Gorakhpur,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.indianbank.in/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-IB-01,Indian Bank Main Branch Gorakhpur,SIH26092-004,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.indianbank.in/branch-locator,VERIFIED_OFFICIAL
PARTNER-GKP-KVIC-01,Khadi and Village Industries Commission (KVIC) Divisional Office Gorakhpur,SIH26092-001,IMPLEMENTATION,OFFICIAL_IMPLEMENTING_AGENCY,https://www.kviconline.gov.in/pmegpeportal/dashboard/helpDeskNo.jsp,VERIFIED_OFFICIAL
PARTNER-GKP-PNB-01,Punjab National Bank Circle Office & Branch Gorakhpur,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.pnbindia.in/branch-locator.aspx,VERIFIED_OFFICIAL
PARTNER-GKP-PNB-01,Punjab National Bank Circle Office & Branch Gorakhpur,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.pnbindia.in/branch-locator.aspx,VERIFIED_OFFICIAL
PARTNER-GKP-PNB-01,Punjab National Bank Circle Office & Branch Gorakhpur,SIH26092-003,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.pnbindia.in/branch-locator.aspx,VERIFIED_OFFICIAL
PARTNER-GKP-RSETI-01,State Bank of India Rural Self Employment Training Institute (SBI RSETI) Gorakhpur,SIH26092-001,TRAINING,TRAINING_PARTNER,https://www.kviconline.gov.in/pmegpeportal/,VERIFIED_OFFICIAL
PARTNER-GKP-UBI-01,Union Bank of India Regional Office & Branch Gorakhpur,SIH26092-001,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.unionbankofindia.co.in/english/branch-locator.aspx,VERIFIED_OFFICIAL
PARTNER-GKP-UBI-01,Union Bank of India Regional Office & Branch Gorakhpur,SIH26092-002,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.unionbankofindia.co.in/english/branch-locator.aspx,VERIFIED_OFFICIAL
PARTNER-GKP-UBI-01,Union Bank of India Regional Office & Branch Gorakhpur,SIH26092-004,FINANCING,SCHEME_ROUTE_VERIFIED,https://www.unionbankofindia.co.in/english/branch-locator.aspx,VERIFIED_OFFICIAL
PARTNER-GKP-UPSCFDC-01,Uttar Pradesh Scheduled Caste Finance and Development Corporation (UPSCFDC) Gorakhpur,SIH26092-010,APPLICATION_ASSISTANCE,AUTHORIZED_SCA,https://www.upscfdc.in/contacts,VERIFIED_OFFICIAL
PARTNER-GKP-UPSCFDC-01,Uttar Pradesh Scheduled Caste Finance and Development Corporation (UPSCFDC) Gorakhpur,SIH26092-052,APPLICATION_ASSISTANCE,AUTHORIZED_SCA,https://www.upscfdc.in/contacts,VERIFIED_OFFICIAL
